CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,new_Credit_Limit,new_Avg_Utilization_Ratio,new_Avg_Open_To_Buy,new_level_Education_Level,new_level_Gender,new_level_Income_Category,new_level_Marital_Status
712014708,Existing Customer,48.0,4.0,Blue,36.0,4.0,1.0,2.0,1501.0,0.825,4518.0,90.0,0.875,5.7762e-05,0.99994,2912.0,0.515,1411.0,Graduate,M,Less than $40K,Married
788717358,Existing Customer,53.0,2.0,Blue,38.0,3.0,2.0,2.0,1255.0,0.672,3432.0,68.0,0.744,0.00011703,0.99988,7062.0,0.178,5807.0,Uneducated,M,$60K - $80K,Single
710413533,Existing Customer,56.0,2.0,Blue,51.0,3.0,3.0,3.0,1080.0,0.842,4785.0,66.0,0.65,0.00030251,0.9997,12186.0,0.089,11106.0,Graduate,M,$80K - $120K,Married
718515483,Attrited Customer,64.0,0.0,Blue,52.0,2.0,3.0,5.0,2517.0,0.69,3289.0,47.0,0.958,0.9987,0.00130267,3570.0,0.705,1053.0,Graduate,M,Less than $40K,Single
715059258,Existing Customer,38.0,3.0,Blue,32.0,6.0,4.0,4.0,1970.0,0.671,4245.0,82.0,0.952,0.00093607,0.99906,3072.0,0.641,1102.0,Others,F,Others,Single
713852958,Existing Customer,51.0,2.0,Silver,41.0,5.0,3.0,3.0,1810.0,0.71,3893.0,81.0,0.62,0.00027334,0.99973,10047.978947368421,0.057,8401.517715827338,Graduate,F,Others,Single
767835558,Existing Customer,42.0,2.0,Blue,36.0,5.0,1.0,3.0,2517.0,0.817,3536.0,69.0,0.769,0.00010183,0.9999,5928.0,0.425,3411.0,Others,F,Less than $40K,Married
721531683,Existing Customer,44.0,4.0,Blue,36.0,3.0,1.0,3.0,0.0,0.563,4076.0,81.0,0.688,9.7154e-05,0.9999,8482.0,0.0,8482.0,Graduate,F,Others,Single
720660558,Existing Customer,50.0,2.0,Blue,36.0,4.0,3.0,4.0,2100.0,0.988,4770.0,89.0,0.712,0.00053055,0.99947,23911.0,0.088,21811.0,Uneducated,M,Others,Married
814845933,Existing Customer,62.0,0.0,Blue,56.0,4.0,3.0,3.0,0.0,0.794,3628.0,74.0,0.644,0.0002596,0.99974,1438.3,0.0,1438.3,Graduate,M,$80K - $120K,Single
773155533,Existing Customer,49.0,3.0,Blue,42.0,5.0,3.0,3.0,814.0,0.85,4739.0,89.0,0.712,0.00034503,0.99965,3261.0,0.25,2447.0,Others,F,Less than $40K,Single
711199908,Existing Customer,41.0,2.0,Blue,30.0,3.0,1.0,2.0,1232.0,0.733,3057.0,71.0,0.919,5.5077e-05,0.99994,2317.0,0.532,1085.0,Graduate,M,$60K - $80K,Single
721398858,Existing Customer,43.0,2.0,Blue,34.0,5.0,3.0,4.0,0.0,0.901,4160.0,76.0,0.9,0.00056716,0.99943,33913.0,0.0,33913.0,Others,M,Others,Single
715664808,Attrited Customer,43.0,2.0,Blue,30.0,3.0,3.0,3.0,0.0,0.688,2427.0,51.0,0.645,0.99671,0.00329379,34516.0,0.0,34516.0,Graduate,M,$80K - $120K,Single
715500558,Existing Customer,45.0,3.0,Blue,36.0,3.0,1.0,4.0,774.0,1.126,4120.0,78.0,1.0,0.00016399,0.99984,1637.0,0.473,863.0,Graduate,F,Others,Married
719239158,Existing Customer,48.0,3.0,Blue,39.0,4.0,3.0,2.0,0.0,0.549,3912.0,72.0,0.565,0.00018145,0.99982,5448.0,0.0,5448.0,High School,M,$60K - $80K,Married
820633833,Existing Customer,64.0,1.0,Blue,56.0,5.0,2.0,4.0,948.0,0.953,4074.0,72.0,1.057,0.00030653,0.99969,5152.0,0.184,4204.0,Graduate,F,$40K - $60K,Single
720551733,Attrited Customer,46.0,4.0,Blue,26.0,3.0,3.0,6.0,0.0,0.726,2631.0,41.0,0.64,0.99958,0.00041998,15195.0,0.0,15195.0,Others,F,Others,Married
718487958,Existing Customer,53.0,2.0,Blue,41.0,5.0,3.0,0.0,1303.0,0.763,3971.0,76.0,0.551,6.4505e-05,0.99994,2799.0,0.466,1496.0,High School,F,Less than $40K,Married
710533233,Attrited Customer,38.0,1.0,Blue,29.0,3.0,3.0,4.0,0.0,0.508,2139.0,47.0,0.567,0.99794,0.00205937,1438.3,0.0,1438.3,Graduate,F,Less than $40K,Married
778878633,Existing Customer,51.0,3.0,Blue,32.0,6.0,3.0,1.0,885.0,0.621,3400.0,67.0,0.675,0.00012373,0.99988,1817.0,0.18023,932.0,Others,M,$80K - $120K,Married
720197058,Attrited Customer,47.0,3.0,Blue,33.0,1.0,3.0,4.0,0.0,0.832,2505.0,45.0,0.452,0.99814,0.00186317,3443.0,0.0,3443.0,Graduate,F,Others,Others
716317458,Attrited Customer,51.0,2.0,Blue,36.0,3.0,3.0,3.0,0.0,0.447,1723.0,44.0,0.375,0.9972,0.00280059,4281.0,0.0,4281.0,Others,F,Less than $40K,Single
718569258,Existing Customer,56.0,2.0,Blue,36.0,5.0,3.0,3.0,974.0,0.624,4170.0,73.0,0.553,0.00033251,0.99967,2029.0,0.48,1055.0,Others,F,Less than $40K,Married
711649908,Existing Customer,33.0,3.0,Blue,15.0,5.0,3.0,2.0,1055.0,0.901,4208.0,67.0,0.675,0.00018665,0.99981,1438.3,0.734,383.3,Graduate,F,Others,Married
720879708,Existing Customer,52.0,2.0,Blue,44.0,3.0,2.0,4.0,1308.0,0.679,2853.0,64.0,0.73,0.00031746,0.99968,28186.0,0.046,26878.0,High School,M,$80K - $120K,Single
815761908,Existing Customer,46.0,3.0,Silver,41.0,6.0,3.0,2.0,0.0,0.896,3722.0,72.0,0.756,0.00018538,0.99981,10041.612280701755,0.0,8401.517715827338,Others,F,Others,Married
711850533,Existing Customer,46.0,4.0,Blue,36.0,5.0,1.0,4.0,0.0,0.885,4272.0,71.0,0.578,0.00017042,0.99983,3818.0,0.0,3818.0,Uneducated,F,Others,Single
721028283,Existing Customer,40.0,4.0,Blue,28.0,4.0,1.0,3.0,1160.0,0.463,3353.0,86.0,0.593,9.4447e-05,0.99991,4381.755319148936,0.101,10334.0,High School,F,$40K - $60K,Married
710763783,Existing Customer,49.0,2.0,Blue,32.0,4.0,1.0,3.0,762.0,0.982,3676.0,47.0,1.35,9.0056e-05,0.99991,28142.0,0.027,27380.0,High School,M,$80K - $120K,Married
720432858,Existing Customer,40.0,4.0,Blue,36.0,4.0,1.0,3.0,1510.0,0.554,3471.0,63.0,0.75,0.00011432,0.99989,2316.0,0.652,806.0,Others,F,Less than $40K,Married
772525308,Existing Customer,43.0,3.0,Blue,33.0,5.0,2.0,4.0,1689.0,0.359,3651.0,69.0,0.605,0.00032945,0.99967,10533.0,0.16,8844.0,College,M,$40K - $60K,Single
767354208,Existing Customer,48.0,4.0,Blue,41.0,4.0,2.0,1.0,0.0,0.602,3993.0,75.0,0.531,7.1987e-05,0.99993,14322.0,0.0,14322.0,Graduate,M,$80K - $120K,Married
715670058,Existing Customer,50.0,3.0,Blue,38.0,5.0,2.0,4.0,1662.0,0.504,3806.0,76.0,0.9,0.00033886,0.99966,34516.0,0.048,32854.0,Graduate,M,Others,Married
713856708,Existing Customer,48.0,4.0,Blue,36.0,5.0,1.0,2.0,2517.0,0.873,4327.0,79.0,0.881,5.6153e-05,0.99994,6798.0,0.37,4281.0,High School,M,$80K - $120K,Married
758086458,Existing Customer,46.0,3.0,Blue,39.0,3.0,3.0,4.0,0.0,0.646,4111.0,62.0,0.55,0.00053543,0.99946,1438.3,0.0,1438.3,Graduate,F,Others,Married
717035283,Attrited Customer,46.0,1.0,Blue,37.0,2.0,3.0,4.0,848.0,0.771,2216.0,39.0,0.56,0.99794,0.00205937,2445.0,0.347,1597.0,Graduate,M,$60K - $80K,Single
709604958,Existing Customer,51.0,3.0,Blue,36.0,3.0,3.0,4.0,1847.0,0.627,3480.0,64.0,0.6,0.00053543,0.99946,2585.0,0.715,738.0,Graduate,F,$40K - $60K,Single
714931458,Existing Customer,52.0,2.0,Blue,42.0,3.0,2.0,3.0,0.0,0.607,4102.0,78.0,0.857,0.00022525,0.99977,1438.3,0.0,1438.3,Others,F,Others,Single
711047658,Existing Customer,46.0,3.0,Blue,38.0,4.0,2.0,2.0,1315.0,0.704,4775.0,83.0,0.729,0.00011482,0.99989,1781.0,0.738,466.0,High School,F,Less than $40K,Married
718110858,Attrited Customer,42.0,4.0,Blue,36.0,2.0,3.0,5.0,0.0,0.87,2628.0,41.0,0.64,0.99903,0.00097,1606.0,0.0,1606.0,Others,M,$40K - $60K,Married
716385858,Existing Customer,42.0,4.0,Blue,28.0,5.0,2.0,4.0,1245.0,0.925,4921.0,90.0,0.8,0.00034248,0.99966,2205.0,0.565,960.0,Graduate,F,Less than $40K,Married
708812133,Existing Customer,49.0,3.0,Blue,39.0,5.0,3.0,0.0,1647.0,0.759,4110.0,75.0,0.923,6.8853e-05,0.99993,2270.0,0.726,623.0,Graduate,F,Others,Married
787655058,Existing Customer,44.0,2.0,Blue,37.0,5.0,2.0,3.0,1875.0,0.578,4254.0,85.0,0.735,0.00019683,0.9998,2568.0,0.73,693.0,Uneducated,F,Less than $40K,Single
803113383,Attrited Customer,55.0,1.0,Blue,49.0,3.0,4.0,3.0,0.0,0.482,2222.0,54.0,0.636,0.99717,0.00282527,3292.0,0.0,3292.0,Uneducated,F,Less than $40K,Single
721273008,Attrited Customer,54.0,1.0,Silver,43.0,6.0,3.0,4.0,1252.0,0.489,1739.0,38.0,0.226,0.99766,0.00234362,10797.0,0.116,2609.267761864645,College,F,Less than $40K,Others
715762083,Existing Customer,46.0,0.0,Silver,36.0,6.0,3.0,2.0,2030.0,0.56,2525.0,45.0,0.5,0.0001434,0.99986,30501.0,0.067,28471.0,Uneducated,M,$60K - $80K,Single
711629733,Existing Customer,45.0,2.0,Blue,34.0,5.0,3.0,1.0,1499.0,0.737,3282.0,66.0,0.65,0.00010848,0.99989,5371.0,0.279,3872.0,Graduate,F,Less than $40K,Married
718410258,Existing Customer,37.0,3.0,Blue,28.0,5.0,4.0,4.0,0.0,0.513,4207.0,80.0,0.702,0.00062901,0.99937,13441.0,0.0,13441.0,High School,M,$80K - $120K,Others
719745558,Existing Customer,52.0,3.0,Blue,36.0,4.0,2.0,2.0,1729.0,0.974,4626.0,77.0,0.75,0.00011811,0.99988,9137.0,0.189,7408.0,Graduate,M,$60K - $80K,Single
820282383,Attrited Customer,45.0,2.0,Blue,40.0,6.0,3.0,3.0,2517.0,0.561,2000.0,32.0,0.28,0.99671,0.00329379,5848.0,0.43,3331.0,Graduate,F,Less than $40K,Married
793543758,Existing Customer,47.0,2.0,Blue,41.0,3.0,2.0,4.0,784.0,0.73,4601.0,77.0,0.638,0.00032656,0.99967,10614.0,0.074,9830.0,Graduate,M,Others,Single
778224858,Existing Customer,42.0,2.0,Blue,32.0,3.0,3.0,4.0,1003.0,0.583,4589.0,89.0,0.648,0.00050168,0.9995,4035.0,0.249,3032.0,College,F,Others,Others
712555233,Existing Customer,59.0,0.0,Blue,48.0,4.0,1.0,2.0,710.0,0.504,2023.0,38.0,0.727,4.7263e-05,0.99995,4205.0,0.169,3495.0,Graduate,F,$40K - $60K,Single
718516533,Existing Customer,46.0,2.0,Blue,36.0,6.0,2.0,3.0,2196.0,0.693,3944.0,78.0,0.857,0.00019143,0.99981,2586.0,0.849,390.0,Graduate,F,Less than $40K,Single
708923658,Existing Customer,41.0,3.0,Blue,28.0,3.0,2.0,2.0,1420.0,0.539,4466.0,92.0,0.736,0.00012982,0.99987,7234.0,0.196,5814.0,Others,F,Less than $40K,Others
717708783,Existing Customer,57.0,2.0,Silver,51.0,6.0,3.0,4.0,1417.0,0.966,4303.0,77.0,0.638,0.00046626,0.99953,34516.0,0.041,33099.0,Graduate,M,Others,Single
780688383,Existing Customer,35.0,1.0,Blue,24.0,4.0,2.0,3.0,0.0,0.697,3534.0,56.0,1.0,0.00017969,0.99982,21114.0,0.0,21114.0,Graduate,M,$80K - $120K,Others
718821783,Existing Customer,53.0,1.0,Blue,48.0,4.0,1.0,3.0,1704.0,0.988,4697.0,73.0,0.698,9.5577e-05,0.9999,2522.0,0.676,818.0,Others,M,$40K - $60K,Married
718163808,Existing Customer,37.0,1.0,Blue,24.0,6.0,3.0,4.0,0.0,0.474,4809.0,71.0,0.479,0.00048435,0.99952,11309.0,0.0,11309.0,Graduate,M,$80K - $120K,Single
712693908,Attrited Customer,43.0,3.0,Blue,31.0,2.0,4.0,1.0,783.0,0.749,1871.0,32.0,0.684,0.9927,0.0073,13883.0,0.056,13100.0,Graduate,M,Others,Married
711286533,Existing Customer,43.0,3.0,Blue,31.0,5.0,1.0,2.0,0.0,0.667,5067.0,62.0,0.722,5.7151e-05,0.99994,13448.0,0.0,13448.0,Graduate,M,$60K - $80K,Others
711655683,Existing Customer,55.0,1.0,Silver,46.0,4.0,2.0,4.0,0.0,0.639,2996.0,62.0,0.879,0.00028478,0.99972,25991.0,0.0,25991.0,Uneducated,M,$60K - $80K,Single
718188858,Existing Customer,52.0,0.0,Blue,36.0,5.0,1.0,2.0,1097.0,0.874,4964.0,84.0,0.909,4.7263e-05,0.99995,2537.0,0.432,1440.0,Graduate,F,Less than $40K,Single
718514283,Existing Customer,46.0,4.0,Blue,36.0,5.0,2.0,2.0,794.0,0.807,3895.0,67.0,0.558,0.00011604,0.99988,1438.3,0.552,644.3,High School,M,$40K - $60K,Single
708642708,Attrited Customer,40.0,2.0,Blue,36.0,3.0,2.0,3.0,0.0,0.487,1484.0,33.0,0.435,0.99495,0.00505,13019.0,0.0,13019.0,Uneducated,F,Others,Married
811475733,Attrited Customer,53.0,1.0,Blue,48.0,2.0,2.0,3.0,0.0,0.694,2432.0,48.0,0.6,0.99431,0.00569,3339.0,0.0,3339.0,College,F,$40K - $60K,Married
712089108,Existing Customer,49.0,3.0,Blue,37.0,6.0,3.0,3.0,1141.0,0.919,4631.0,76.0,0.949,0.00032275,0.99968,28390.0,0.04,27249.0,Uneducated,M,$80K - $120K,Others
710761533,Existing Customer,44.0,2.0,Blue,33.0,3.0,2.0,3.0,1624.0,0.574,4190.0,87.0,0.706,0.00019143,0.99981,23665.0,0.069,22041.0,Graduate,M,$80K - $120K,Others
714963558,Existing Customer,46.0,3.0,Blue,36.0,4.0,2.0,3.0,0.0,0.951,4374.0,71.0,0.775,0.00019864,0.9998,1438.3,0.0,1438.3,Graduate,M,$40K - $60K,Single
714834258,Existing Customer,43.0,4.0,Blue,36.0,5.0,2.0,4.0,1127.0,0.765,4343.0,83.0,0.886,0.00033294,0.99967,2459.0,0.458,1332.0,High School,F,Less than $40K,Others
713788083,Attrited Customer,28.0,1.0,Blue,36.0,4.0,2.0,5.0,0.0,0.299,1897.0,35.0,0.25,0.99812,0.00188108,1624.0,0.0,1624.0,Graduate,F,Less than $40K,Single
719583558,Existing Customer,49.0,3.0,Blue,40.0,6.0,2.0,3.0,1700.0,0.906,4710.0,70.0,0.556,0.00020424,0.9998,8900.0,0.191,7200.0,Uneducated,F,$40K - $60K,Married
744705408,Existing Customer,48.0,4.0,Blue,41.0,5.0,3.0,2.0,1172.0,0.825,4241.0,61.0,0.968,0.00018864,0.99981,5239.0,0.224,4067.0,Graduate,F,Others,Single
713240133,Existing Customer,42.0,3.0,Blue,36.0,4.0,3.0,1.0,1482.0,0.464,5099.0,60.0,0.714,0.00010943,0.99989,3379.494425087108,0.158,2609.267761864645,High School,F,Less than $40K,Married
815015283,Existing Customer,43.0,4.0,Blue,38.0,4.0,2.0,2.0,1650.0,0.701,4025.0,62.0,0.59,0.00011937,0.99988,2655.0,0.621,1005.0,Graduate,F,Less than $40K,Married
718072758,Existing Customer,51.0,2.0,Blue,45.0,5.0,2.0,1.0,2517.0,0.708,4030.0,73.0,0.622,8.0767e-05,0.99992,3173.0,0.20807692307692308,656.0,Others,M,Others,Married
709127808,Existing Customer,48.0,3.0,Blue,35.0,5.0,2.0,1.0,1331.0,0.8,3502.0,57.0,1.036,8.381e-05,0.99992,6243.0,0.213,4912.0,Others,M,$60K - $80K,Others
715080258,Existing Customer,37.0,1.0,Blue,36.0,3.0,2.0,3.0,1093.0,1.01,4814.0,89.0,0.854,0.00017468,0.99983,6730.0,0.162,5637.0,High School,F,Others,Single
709567758,Existing Customer,40.0,3.0,Blue,29.0,4.0,1.0,2.0,2225.0,0.566,3339.0,71.0,0.543,5.8763e-05,0.99994,2490.0,0.894,265.0,Uneducated,F,Less than $40K,Married
780067158,Attrited Customer,51.0,2.0,Blue,36.0,2.0,3.0,3.0,1107.0,0.539,1907.0,47.0,0.621,0.9968,0.00320374,1746.0,0.634,639.0,Uneducated,F,Less than $40K,Single
715357308,Existing Customer,44.0,2.0,Blue,36.0,3.0,1.0,2.0,1424.0,0.574,3512.0,65.0,0.477,5.5077e-05,0.99994,4141.0,0.344,2717.0,Graduate,M,$60K - $80K,Married
720559908,Existing Customer,58.0,2.0,Silver,46.0,6.0,1.0,4.0,653.0,0.622,4900.0,61.0,0.743,0.00014682,0.99985,4397.4325,0.056,2609.267761864645,Uneducated,F,Less than $40K,Others
720339558,Existing Customer,47.0,2.0,Blue,36.0,3.0,1.0,2.0,494.0,0.736,3887.0,71.0,0.651,5.5077e-05,0.99994,2363.0,0.209,1869.0,Graduate,F,Less than $40K,Single
809599158,Attrited Customer,48.0,4.0,Silver,43.0,2.0,3.0,4.0,0.0,0.671,1626.0,28.0,0.4,0.99802,0.00198404,34516.0,0.0,34516.0,Uneducated,M,$80K - $120K,Single
793269933,Existing Customer,46.0,3.0,Silver,40.0,6.0,3.0,2.0,0.0,0.463,4540.0,78.0,0.56,0.00016865,0.99983,28829.0,0.0,28829.0,Graduate,M,$60K - $80K,Others
809978733,Existing Customer,33.0,2.0,Blue,28.0,3.0,2.0,3.0,746.0,0.913,4415.0,77.0,0.878,0.0001861,0.99981,1438.3,0.519,692.3,High School,F,$40K - $60K,Single
788996058,Existing Customer,47.0,2.0,Blue,34.0,4.0,2.0,4.0,1970.0,0.848,3841.0,69.0,0.865,0.00031746,0.99968,2730.0,0.722,760.0,High School,F,Less than $40K,Married
712575708,Existing Customer,55.0,2.0,Blue,36.0,5.0,1.0,4.0,1175.0,0.794,4455.0,82.0,0.547,0.00015363,0.99985,1994.0,0.589,819.0,High School,F,Less than $40K,Married
789625383,Existing Customer,48.0,3.0,Blue,42.0,4.0,3.0,3.0,1626.0,1.006,3543.0,62.0,0.676,0.00032275,0.99968,9727.0,0.167,8101.0,Uneducated,M,$80K - $120K,Married
719730258,Existing Customer,41.0,4.0,Silver,36.0,4.0,2.0,3.0,0.0,0.791,3819.0,75.0,0.829,0.00018652,0.99981,33771.0,0.0,9603.779386590584,Uneducated,M,$60K - $80K,Others
793717608,Existing Customer,39.0,0.0,Blue,33.0,6.0,2.0,0.0,1120.0,0.802,3592.0,79.0,0.795,5.2139e-05,0.99995,10452.0,0.107,9332.0,Others,M,$60K - $80K,Single
709798908,Attrited Customer,45.0,4.0,Blue,32.0,3.0,3.0,4.0,0.0,1.058,2611.0,43.0,0.483,0.99832,0.00167742,2858.0,0.0,2858.0,Others,F,Less than $40K,Single
716077458,Existing Customer,46.0,3.0,Blue,36.0,4.0,2.0,4.0,1121.0,0.604,3188.0,71.0,0.651,0.00034841,0.99965,4707.0,0.238,3586.0,Uneducated,M,$40K - $60K,Married
813435108,Existing Customer,49.0,1.0,Blue,44.0,5.0,2.0,1.0,0.0,0.763,4726.0,78.0,0.814,6.4428e-05,0.99994,3537.0,0.0,3537.0,Graduate,F,Less than $40K,Single
708084558,Attrited Customer,46.0,3.0,Blue,38.0,6.0,3.0,3.0,1771.0,0.0,1447.0,23.0,0.0,0.9978,0.00219584,8258.0,0.214,6487.0,Others,M,$80K - $120K,Others
719880408,Existing Customer,46.0,4.0,Blue,35.0,6.0,3.0,1.0,1611.0,0.682,3992.0,57.0,0.727,0.00011377,0.99989,3072.0,0.524,1461.0,Graduate,F,Less than $40K,Married
719343633,Existing Customer,48.0,3.0,Blue,38.0,4.0,3.0,3.0,889.0,0.67,4900.0,89.0,0.745,0.00030516,0.99969,8892.0,0.1,2609.267761864645,High School,M,Less than $40K,Others
718711158,Attrited Customer,52.0,3.0,Blue,36.0,1.0,2.0,3.0,2517.0,0.841,2680.0,51.0,0.545,0.99499,0.00501,3841.0,0.12929126213592232,1324.0,Graduate,M,Others,Married
717443658,Existing Customer,37.0,0.0,Blue,28.0,4.0,3.0,1.0,0.0,0.688,4715.0,81.0,0.841,9.3087e-05,0.99991,1920.0,0.0,1920.0,Graduate,F,$40K - $60K,Others
715976433,Existing Customer,42.0,3.0,Blue,31.0,4.0,2.0,4.0,1885.0,0.643,4212.0,75.0,0.744,0.00032942,0.99967,7802.0,0.242,5917.0,High School,M,Less than $40K,Others
719038008,Existing Customer,48.0,4.0,Blue,35.0,3.0,2.0,2.0,1192.0,0.763,4862.0,41.0,0.242,0.00011937,0.99988,1705.0,0.699,513.0,Graduate,F,Less than $40K,Single
709143183,Attrited Customer,52.0,2.0,Blue,43.0,3.0,2.0,4.0,1605.0,0.756,2538.0,39.0,0.696,0.99789,0.00211089,1822.0,0.881,217.0,Others,F,$40K - $60K,Married
710186958,Existing Customer,45.0,3.0,Blue,32.0,6.0,3.0,4.0,2000.0,0.637,4431.0,82.0,0.673,0.00058851,0.99941,9294.0,0.215,7294.0,Others,F,Others,Single
709274583,Existing Customer,40.0,2.0,Blue,27.0,5.0,3.0,1.0,1323.0,0.882,4806.0,91.0,0.896,0.00010545,0.99989,12248.0,0.108,10925.0,High School,M,Others,Married
816864483,Existing Customer,39.0,4.0,Blue,34.0,4.0,2.0,2.0,803.0,0.802,4003.0,74.0,0.721,0.00012274,0.99988,10264.0,0.078,9461.0,Uneducated,F,$40K - $60K,Single
708271833,Existing Customer,42.0,3.0,Silver,36.0,3.0,2.0,3.0,1843.0,0.84,3464.0,67.0,0.558,0.00017949,0.99982,15069.0,0.122,4290.265418994413,Graduate,M,$40K - $60K,Single
821759658,Attrited Customer,41.0,4.0,Blue,37.0,3.0,2.0,3.0,204.0,0.685,2014.0,54.0,0.8,0.9949,0.0051,4650.0,0.044,4446.0,High School,F,$40K - $60K,Others
820920408,Existing Customer,53.0,2.0,Blue,48.0,3.0,2.0,2.0,0.0,0.762,4012.0,59.0,0.639,0.00011382,0.99989,3685.0,0.0,3685.0,Graduate,F,Less than $40K,Single
718403358,Existing Customer,49.0,2.0,Blue,33.0,4.0,2.0,1.0,2517.0,0.865,3912.0,67.0,0.763,6.6728e-05,0.99993,7231.0,0.348,4714.0,High School,F,$40K - $60K,Others
713476758,Existing Customer,44.0,4.0,Blue,32.0,4.0,1.0,1.0,1586.0,0.921,4309.0,77.0,0.711,3.8289e-05,0.99996,10007.0,0.158,8421.0,Others,M,$60K - $80K,Married
720690933,Existing Customer,52.0,4.0,Blue,39.0,5.0,1.0,3.0,1584.0,0.809,4279.0,67.0,0.718,9.9893e-05,0.9999,2641.0,0.6,1057.0,Uneducated,M,$60K - $80K,Married
719252583,Existing Customer,29.0,1.0,Blue,20.0,4.0,2.0,1.0,1488.0,0.924,4642.0,92.0,0.878,6.2633e-05,0.99994,3095.0,0.481,1607.0,High School,F,Less than $40K,Single
712783083,Attrited Customer,48.0,4.0,Blue,37.0,1.0,2.0,3.0,0.0,0.504,2013.0,35.0,0.458,0.9949,0.0051,3607.0,0.0,3607.0,High School,F,Less than $40K,Married
771204108,Existing Customer,36.0,2.0,Blue,23.0,3.0,1.0,0.0,1179.0,0.867,3896.0,67.0,0.718,2.0889e-05,0.99998,1954.0,0.603,775.0,Uneducated,F,Others,Single
817247658,Existing Customer,45.0,3.0,Blue,27.0,6.0,2.0,3.0,0.0,0.833,3814.0,67.0,1.03,0.00019311,0.99981,21317.0,0.0,21317.0,High School,M,$60K - $80K,Others
821749608,Attrited Customer,41.0,3.0,Blue,37.0,3.0,3.0,3.0,0.0,0.58,1937.0,51.0,0.594,0.99683,0.00317458,19402.0,0.0,19402.0,Graduate,M,$80K - $120K,Single
714389883,Existing Customer,45.0,4.0,Blue,36.0,6.0,3.0,1.0,1485.0,0.872,4275.0,77.0,0.833,0.00011377,0.99989,8063.0,0.184,6578.0,Graduate,M,$80K - $120K,Single
713648208,Existing Customer,40.0,2.0,Blue,32.0,6.0,2.0,2.0,2409.0,0.912,4624.0,86.0,0.87,0.00011382,0.99989,3097.0,0.778,688.0,Graduate,F,$40K - $60K,Others
826261008,Attrited Customer,48.0,3.0,Blue,44.0,3.0,3.0,2.0,0.0,0.736,2054.0,46.0,0.586,0.99467,0.00533,1438.3,0.0,1438.3,Graduate,F,Less than $40K,Others
824163333,Existing Customer,43.0,5.0,Blue,39.0,3.0,2.0,4.0,2424.0,0.617,4307.0,66.0,0.784,0.00034664,0.99965,3161.0,0.767,737.0,Uneducated,F,Less than $40K,Single
709444983,Attrited Customer,38.0,3.0,Blue,30.0,3.0,2.0,3.0,2432.0,0.12,1460.0,32.0,0.103,0.99513,0.00487126,2435.0,0.999,3.0,Uneducated,F,$40K - $60K,Single
711154908,Existing Customer,59.0,0.0,Blue,40.0,5.0,2.0,2.0,1076.0,1.016,4319.0,76.0,0.551,0.00010736,0.99989,1845.0,0.583,769.0,Others,F,Less than $40K,Single
769575783,Attrited Customer,49.0,3.0,Blue,41.0,3.0,3.0,3.0,749.0,0.733,2644.0,43.0,0.483,0.99674,0.00326498,1603.0,0.467,854.0,College,F,Less than $40K,Married
720334833,Existing Customer,39.0,5.0,Blue,30.0,4.0,1.0,2.0,1869.0,0.858,4719.0,91.0,0.655,5.5282e-05,0.99994,4710.0,0.397,2841.0,College,F,Less than $40K,Single
709563258,Attrited Customer,50.0,2.0,Blue,41.0,2.0,3.0,2.0,2253.0,0.497,2108.0,40.0,0.481,0.99462,0.00538,2751.0,0.819,498.0,Uneducated,F,Others,Single
708205083,Existing Customer,38.0,1.0,Blue,28.0,6.0,4.0,3.0,0.0,0.767,4815.0,81.0,0.653,0.00033359,0.99967,1438.3,0.0,1438.3,High School,F,Less than $40K,Married
715276683,Existing Customer,52.0,2.0,Blue,45.0,5.0,1.0,4.0,1676.0,0.506,5495.0,69.0,0.816,0.00015363,0.99985,24287.0,0.069,22611.0,High School,M,$60K - $80K,Married
721254858,Existing Customer,42.0,5.0,Blue,18.0,6.0,1.0,1.0,1074.0,0.78,3857.0,70.0,0.75,3.429e-05,0.99997,1694.0,0.634,620.0,Graduate,F,Less than $40K,Married
712257258,Attrited Customer,50.0,1.0,Blue,36.0,4.0,2.0,5.0,0.0,0.493,1441.0,39.0,0.393,0.99807,0.00193489,1457.0,0.0,1457.0,High School,F,Less than $40K,Single
789616158,Existing Customer,33.0,3.0,Blue,27.0,6.0,1.0,3.0,0.0,1.018,3444.0,52.0,0.926,0.00010566,0.99989,25045.0,0.0,25045.0,Others,M,Others,Others
708773583,Existing Customer,52.0,3.0,Blue,45.0,5.0,2.0,0.0,1710.0,0.974,3987.0,64.0,0.829,4.3568e-05,0.99996,4856.0125,0.157,9149.0,Graduate,F,$40K - $60K,Others
711110733,Existing Customer,45.0,3.0,Silver,33.0,3.0,2.0,1.0,1519.0,0.894,3355.0,66.0,0.886,6.2564e-05,0.99994,5382.391176470588,0.09,4290.265418994413,High School,M,$40K - $60K,Married
